;;MINERAÇÃO BRUTA - IBOPE x GRADE DE PROGRAMAS;;;;;;;;;;;;;;;
;;IBOPE;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
GRADE PROGRAMAS;;Intervalos ;;;;;GRADE PROGRAMAS;;;;;;;;;;
Horário Início;;INT1;INTE2;INTE3;INTE4;;Programa;;Episódio;;Temporada;;N. Episódio;;Horário Termino;;Horário
04/06/2018  11:00:00 ;;11:00:00 - 11:15:00;11:15:00 - 11:30:00;;;;Elas na Pesca;;Uma aventura pelo rio Sucunduri;;4;;2;;04/06/2018  11:30:00 ;;11:00
04/06/2018  11:30:00 ;;11:30:00 - 11:45:00;11:45:00 - 12:00:00;;;;Sabores;;Costelinha barbecue, moqueca de tilápia, batata na chapa, bolinho de batata;;2;;6;;04/06/2018  12:00:00 ;;11:30
04/06/2018  12:00:00 ;;12:00:00 - 12:15:00;12:15:00 - 12:30:00;;;;Saltwater;;Pesca variada com isca viva;;2;;2;;04/06/2018  12:30:00 ;;12:00
04/06/2018  12:30:00 ;;12:30:00 - 12:45:00;12:45:00 - 13:00:00;;;;Provas e Torneios;;2ª Etapa do Circuito Brasil-Sul de Pesca ao robalo 2018;;5;;28;;04/06/2018  13:00:00 ;;12:30
04/06/2018  13:00:00 ;;13:00:00 - 13:15:00;13:15:00 - 13:30:00;;;;Coração de Pescador;;Bargadas e Cacharas no rio Araguaia, em Goiás;;4;;22;;04/06/2018  13:30:00 ;;13:00
04/06/2018  13:30:00 ;;13:30:00 - 13:45:00;13:45:00 - 14:00:00;;;;Aquarismo;;Conhecendo lojas de aquarismo em Miami;;5;;2;;04/06/2018  14:00:00 ;;13:30
04/06/2018  14:00:00 ;;14:00:00 - 14:15:00;14:15:00 - 14:30:00;14:30:00 - 14:45:00;14:45:00 - 15:00:00;;Campeonato Brasileiro em Pesqueiros;;A grande final – 1º parte;;1;;17;;04/06/2018  15:00:00 ;;14:00
04/06/2018  15:00:00 ;;15:00:00 - 15:15:00;15:15:00 - 15:30:00;15:30:00 - 15:45:00;15:45:00 - 16:00:00;;Pesque e Pague;;Variados peixes do Pesqueiro do Italiano;;6;;11;;04/06/2018  16:00:00 ;;15:00
04/06/2018  16:00:00 ;;16:00:00 - 16:15:00;16:15:00 - 16:30:00;16:30:00 - 16:45:00;16:45:00 - 17:00:00;;Na Pegada do Fly;;Trairões do rio Juruena no fly;;7;;8;;04/06/2018  17:00:00 ;;16:00
04/06/2018  17:00:00 ;;17:00:00 - 17:15:00;17:15:00 - 17:30:00;;;;Fish TV News;;Campeonato Mineiro em Pesqueiros – Etapa Uni Pesca;;5;;8;;04/06/2018  17:30:00 ;;17:00
04/06/2018  17:30:00 ;;17:30:00 - 17:45:00;17:45:00 - 18:00:00;;;;Pesca Dinâmica;;Pescaria noturna de piaus e de tucunarés com iscas artificiais;;3;;10;;04/06/2018  18:00:00 ;;17:30
04/06/2018  18:00:00 ;;18:00:00 - 18:15:00;18:15:00 - 18:30:00;;;;Coração de Pescador;;Reencontro com os tucunarés-açús amazônicos;;4;;17;;04/06/2018  18:30:00 ;;18:00
04/06/2018  18:30:00 ;;18:30:00 - 18:45:00;18:45:00 - 19:00:00;;;;Fish TV News;;Empresas Campeonato Brasileiro em Pesqueiros 2;;5;;4;;04/06/2018  19:00:00 ;;18:30
04/06/2018  19:00:00 ;;19:00:00 - 19:15:00;19:15:00 - 19:30:00;19:30:00 - 19:45:00;19:45:00 - 20:00:00;;Pura Pesca;;Uma variada pescaria em Paraty;;2;;18;;04/06/2018 20:00:00;;19:00
04/06/2018  20:00:00 ;;20:00:00 - 20:15:00;20:15:00 - 20:30:00;20:30:00 - 20:45:00;20:45:00 - 21:00:00;;A Meta;;Persistência;;2;;7;;04/06/2018  21:00:00 ;;20:00
04/06/2018  21:00:00 ;;21:00:00 - 21:15:00;21:15:00 - 21:30:00;;;;Biopesca;;A ciência dos robalos de Cananéia;;6;;1;;04/06/2018  21:30:00 ;;21:00
04/06/2018  21:30:00 ;;21:30:00 - 21:45:00;21:45:00 - 22:00:00;;;;Saltwater;;Pescaria de robalos com jig head;;2;;3;;04/06/2018  22:00:00 ;;21:30
04/06/2018  22:00:00 ;;22:00:00 - 22:15:00;22:15:00 - 22:30:00;22:30:00 - 22:45:00;22:45:00 - 23:00:00;;Momento da Pesca;;Grandes dourados do rio Paraná;;7;;11;;04/06/2018  23:00:00 ;;22:00
04/06/2018  23:00:00 ;;23:00:00 - 23:15:00;23:15:00 - 23:30:00;23:30:00 - 23:45:00;23:45:00 - 24:00:00;;Campeonato Brasileiro em Pesqueiros;;A grande final – 1º parte;;1;;17;;05/06/2018  00:00:00 ;;23:00
05/06/2018  00:00:00 ;;24:00:00 - 24:15:00;24:15:00 - 24:30:00;;;;Ases da Pesca em Ação;;A eficiência das iscas de hélice;;5;;2;;05/06/2018  00:30:00 ;;00:00
05/06/2018  00:30:00 ;;24:30:00 - 24:45:00;24:45:00 - 25:00:00;;;;Pesca Dinâmica;;Pescaria noturna de piaus e de tucunarés com iscas artificiais;;3;;10;;05/06/2018  01:00:00 ;;00:30
05/06/2018  01:00:00 ;;25:00:00 - 25:15:00;25:15:00 - 25:30:00;;;;Destinos;;Joice Tur e o Kayamã 5 estrelas;;4;;32;;05/06/2018  01:30:00 ;;01:00
05/06/2018  01:30:00 ;;25:30:00 - 25:45:00;25:45:00 - 26:00:00;26:00:00 - 26:15:00;26:15:00 - 26:30:00;;Pasión Por La Pesca;;Dourados e surubins em Corrientes;;5;;3;;05/06/2018  02:00:00 ;;01:30
05/06/2018  02:00:00 ;;26:00:00 - 26:15:00;26:15:00 - 26:30:00;26:30:00 - 26:45:00;26:45:00 - 27:00:00;;Pesque e Pague;;Variados peixes do Pesqueiro do Italiano;;6;;11;;05/06/2018  03:00:00 ;;02:00
05/06/2018  03:00:00 ;;27:00:00 - 27:15:00;27:15:00 - 27:30:00;27:30:00 - 27:45:00;27:45:00 - 28:00:00;;Provas e Torneios;;2ª Etapa do Circuito Brasil-Sul de Pesca ao robalo 2018;;5;;28;;05/06/2018  03:30:00 ;;03:00
05/06/2018  03:30:00 ;;27:30:00 - 27:45:00;27:45:00 - 28:00:00;28:00:00 - 28:15:00;28:15:00 - 28:30:00;;Na Pegada do Fly;;Trairões do rio Juruena no fly;;7;;8;;05/06/2018  04:30:00 ;;03:30
05/06/2018  04:30:00 ;;28:30:00 - 28:45:00;28:45:00 - 29:00:00;;;;A Arte do Atado;;Streamer Iriko para pescaria de robalo;;5;;4;;05/06/2018  05:00:00 ;;04:30
05/06/2018  05:00:00 ;;29:00:00 - 29:15:00;29:15:00 - 29:30:00;;;;Elas na Pesca;;Uma aventura pelo rio Sucunduri;;4;;2;;05/06/2018  05:30:00 ;;05:00
05/06/2018  05:30:00 ;;29:30:00 - 29:45:00;29:45:00 - 30:00:00;;;;Sabores;;Costelinha barbecue, moqueca de tilápia, batata na chapa, bolinho de batata;;2;;6;;05/06/2018  06:00:00 ;;05:30
05/06/2018  06:00:00 ;;06:00:00 - 06:15:00;06:15:00 - 06:30:00;;;;Fishing Guide;;Pescaria de tucunarés no rio Itapará;;2;;3;;05/06/2018  06:30:00 ;;06:00
05/06/2018  06:30:00 ;;06:30:00 - 06:45:00;06:45:00 - 07:00:00;;;;Fish TV News;;Campeonato Mineiro em Pesqueiros – Etapa Uni Pesca;;5;;8;;05/06/2018  07:00:00 ;;06:30
05/06/2018  07:00:00 ;;07:00:00 - 07:15:00;07:15:00 - 07:30:00;07:30:00 - 07:45:00;07:45:00 - 08:00:00;;Pura Pesca;;Uma variada pescaria em Paraty;;2;;18;;05/06/2018  08:00:00 ;;07:00
05/06/2018  08:00:00 ;;08:00:00 - 08:15:00;08:15:00 - 08:30:00;;;;Aqua Negócios;;Sistema AquaScience da Camanor;;3;;8;;05/06/2018  08:30:00 ;;08:00
05/06/2018  08:30:00 ;;08:30:00 - 08:45:00;08:45:00 - 09:00:00;09:00:00 - 09:15:00;09:15:00 - 09:30:00;;Momento da Pesca;;Grandes dourados do rio Paraná;;7;;11;;05/06/2018  09:30:00 ;;08:30
05/06/2018  09:30:00 ;;09:30:00 - 09:45:00;09:45:00 - 10:00:00;;;;Provas e Torneios;;2ª Etapa do Circuito Brasil-Sul de Pesca ao robalo 2018;;5;;28;;05/06/2018  10:00:00 ;;09:30
05/06/2018  10:00:00 ;;10:00:00 - 10:15:00;10:15:00 - 10:30:00;10:30:00 - 10:45:00;10:45:00 - 11:00:00;;A Meta;;Persistência;;2;;7;;05/06/2018  11:00:00 ;;10:00
05/06/2018  11:00:00 ;;11:00:00 - 11:15:00;11:15:00 - 11:30:00;;;;Sabores;;Costelinha barbecue, moqueca de tilápia, batata na chapa, bolinho de batata;;2;;6;;05/06/2018  11:30:00 ;;11:00
05/06/2018  11:30:00 ;;11:30:00 - 11:45:00;11:45:00 - 12:00:00;;;;Biopesca;;A ciência dos robalos de Cananéia;;6;;1;;05/06/2018  12:00:00 ;;11:30
05/06/2018  12:00:00 ;;12:00:00 - 12:15:00;12:15:00 - 12:30:00;;;;Coração de Pescador;;Reencontro com os tucunarés-açús amazônicos;;4;;17;;05/06/2018  12:30:00 ;;12:00
05/06/2018  12:30:00 ;;12:30:00 - 12:45:00;12:45:00 - 13:00:00;;;;Fish TV News;;Empresas Campeonato Brasileiro em Pesqueiros 2;;5;;4;;05/06/2018  13:00:00 ;;12:30
05/06/2018  13:00:00 ;;13:00:00 - 13:15:00;13:15:00 - 13:30:00;13:30:00 - 13:45:00;13:45:00 - 14:00:00;;Pura Pesca;;Uma variada pescaria em Paraty;;2;;18;;05/06/2018  14:00:00 ;;13:00
05/06/2018  14:00:00 ;;14:00:00 - 14:15:00;14:15:00 - 14:30:00;14:30:00 - 14:45:00;14:45:00 - 15:00:00;;A Meta;;Persistência;;2;;7;;05/06/2018  15:00:00 ;;14:00
05/06/2018  15:00:00 ;;15:00:00 - 15:15:00;15:15:00 - 15:30:00;;;;Biopesca;;A ciência dos robalos de Cananéia;;6;;1;;05/06/2018  15:30:00 ;;15:00
05/06/2018  15:30:00 ;;15:30:00 - 15:45:00;15:45:00 - 16:00:00;;;;Saltwater;;Pescaria de robalos com jig head;;2;;3;;05/06/2018  16:00:00 ;;15:30
05/06/2018  16:00:00 ;;16:00:00 - 16:15:00;16:15:00 - 16:30:00;16:30:00 - 16:45:00;16:45:00 - 17:00:00;;Momento da Pesca;;Grandes dourados do rio Paraná;;7;;11;;05/06/2018  17:00:00 ;;16:00
05/06/2018  17:00:00 ;;17:00:00 - 17:15:00;17:15:00 - 17:30:00;17:30:00 - 17:45:00;17:45:00 - 18:00:00;;Campeonato Brasileiro em Pesqueiros;;A grande final – 1º parte;;1;;17;;05/06/2018  18:00:00 ;;17:00
05/06/2018  18:00:00 ;;18:00:00 - 18:15:00;18:15:00 - 18:30:00;;;;Aquarismo;;Conhecendo lojas de aquarismo em Miami;;5;;2;;05/06/2018  18:30:00 ;;18:00
05/06/2018  18:30:00 ;;18:30:00 - 18:45:00;18:45:00 - 19:00:00;;;;Ases da Pesca em Ação;;Aumentando a produtividade com iscas de meia-água;;5;;3;;05/06/2018  19:00:00 ;;18:30
05/06/2018  19:00:00 ;;19:00:00 - 19:15:00;19:15:00 - 19:30:00;;;;Saltwater;;Pescaria de robalos com jig head;;2;;3;;05/06/2018  19:30:00 ;;19:00
05/06/2018  19:30:00 ;;19:30:00 - 19:45:00;19:45:00 - 20:00:00;;;;Destinos;;Joice Tur e o Kayamã 5 estrelas;;4;;32;;05/06/2018  20:00:00 ;;19:30
05/06/2018  20:00:00 ;;20:00:00 - 20:15:00;20:15:00 - 20:30:00;;;;Elas na Pesca;;Uma aventura pelo rio Sucunduri;;4;;2;;05/06/2018  20:30:00 ;;20:00
05/06/2018  20:30:00 ;;20:30:00 - 20:45:00;20:45:00 - 21:00:00;;;;A Arte do Atado;;Besouro patagônico;;5;;5;;05/06/2018  21:00:00 ;;20:30
05/06/2018  21:00:00 ;;21:00:00 - 21:15:00;21:15:00 - 21:30:00;21:30:00 - 21:45:00;21:45:00 - 22:00:00;;Na Pegada do Fly;;Uma caçada as grandes traíras argentinas;;7;;9;;05/06/2018  22:00:00 ;;21:00
05/06/2018  22:00:00 ;;22:00:00 - 22:15:00;22:15:00 - 22:30:00;22:30:00 - 22:45:00;22:45:00 - 23:00:00;;Campeonato Brasileiro em Pesqueiros;;A grande final – 1º parte;;1;;17;;05/06/2018  23:00:00 ;;22:00
05/06/2018  23:00:00 ;;23:00:00 - 23:15:00;23:15:00 - 23:30:00;;;;Coração de Pescador;;Bargadas e Cacharas no rio Araguaia, em Goiás;;4;;22;;05/06/2018  23:30:00 ;;23:00
05/06/2018  23:30:00 ;;23:30:00 - 23:45:00;23:45:00 - 24:00:00;;;;Aquarismo;;Visitando a Mydor;;5;;1;;06/06/2018  00:00:00 ;;23:30
06/06/2018  00:00:00 ;;24:00:00 - 24:15:00;24:15:00 - 24:30:00;;;;Fishing Guide;;Pescaria de tucunarés no rio Itapará;;2;;3;;06/06/2018  00:30:00 ;;00:00
06/06/2018  00:30:00 ;;24:30:00 - 24:45:00;24:45:00 - 25:00:00;;;;Fish TV News;;Campeonato Mineiro em Pesqueiros – Etapa Uni Pesca;;5;;8;;06/06/2018  01:00:00 ;;00:30
06/06/2018  01:00:00 ;;25:00:00 - 25:15:00;25:15:00 - 25:30:00;25:30:00 - 25:45:00;25:45:00 - 26:00:00;;Pura Pesca;;Uma variada pescaria em Paraty;;2;;18;;06/06/2018  02:00:00 ;;01:00
06/06/2018  02:00:00 ;;26:00:00 - 26:15:00;26:15:00 - 26:30:00;;;;Aqua Negócios;;Sistema AquaScience da Camanor;;3;;8;;06/06/2018  02:30:00 ;;02:00
06/06/2018  02:30:00 ;;26:30:00 - 26:45:00;26:45:00 - 27:00:00;27:00:00 - 27:15:00;27:15:00 - 27:30:00;;Momento da Pesca;;Grandes dourados do rio Paraná;;7;;11;;06/06/2018  03:30:00 ;;02:30
06/06/2018  03:30:00 ;;27:30:00 - 27:45:00;27:45:00 - 28:00:00;;;;Provas e Torneios;;2ª Etapa do Circuito Brasil-Sul de Pesca ao robalo 2018;;5;;28;;06/06/2018  04:00:00 ;;03:30
06/06/2018  04:00:00 ;;28:00:00 - 28:15:00;28:15:00 - 28:30:00;28:30:00 - 28:45:00;28:45:00 - 29:00:00;;A Meta;;Persistência;;2;;7;;06/06/2018  05:00:00 ;;04:00
06/06/2018  05:00:00 ;;29:00:00 - 29:15:00;29:15:00 - 29:30:00;;;;Sabores;;Costelinha barbecue, moqueca de tilápia, batata na chapa, bolinho de batata;;2;;6;;06/06/2018  05:30:00 ;;05:00
06/06/2018  05:30:00 ;;29:30:00 - 29:45:00;29:45:00 - 30:00:00;;;;Biopesca;;A ciência dos robalos de Cananéia;;6;;1;;06/06/2018  06:00:00 ;;05:30
06/06/2018  06:00:00 ;;06:00:00 - 06:15:00;06:15:00 - 06:30:00;06:30:00 - 06:45:00;06:45:00 - 07:00:00;;Pesque e Pague;;Variados peixes do Pesqueiro do Italiano;;6;;11;;06/06/2018  07:00:00 ;;06:00
06/06/2018  07:00:00 ;;07:00:00 - 07:15:00;07:15:00 - 07:30:00;;;;Biopesca;;Pescaria variada com isca artificial;;5;;12;;06/06/2018  07:30:00 ;;07:00
06/06/2018  07:30:00 ;;07:30:00 - 07:45:00;07:45:00 - 08:00:00;;;;Aqua Negócios;;Sistema AquaScience da Camanor;;3;;8;;06/06/2018  08:00:00 ;;07:30
06/06/2018  08:00:00 ;;08:00:00 - 08:15:00;08:15:00 - 08:30:00;08:30:00 - 08:45:00;08:45:00 - 09:00:00;;Pura Pesca;;Uma variada pescaria em Paraty;;2;;18;;06/06/2018  09:00:00 ;;08:00
06/06/2018  09:00:00 ;;09:00:00 - 09:15:00;09:15:00 - 09:30:00;;;;Pasión Por La Pesca;;Dourados e surubins em Corrientes;;5;;3;;06/06/2018  09:30:00 ;;09:00
06/06/2018  09:30:00 ;;09:30:00 - 09:45:00;09:45:00 - 10:00:00;;;;FishTV Teste;;Linha PRO TSURI e vara PRO TSURI SENSEI;;4;;17;;06/06/2018  10:00:00 ;;09:30
06/06/2018  10:00:00 ;;10:00:00 - 10:15:00;10:15:00 - 10:30:00;10:30:00 - 10:45:00;10:45:00 - 11:00:00;;Na Pegada do Fly;;Uma caçada as grandes traíras argentinas;;7;;9;;06/06/2018  11:00:00 ;;10:00
06/06/2018  11:00:00 ;;11:00:00 - 11:15:00;11:15:00 - 11:30:00;11:30:00 - 11:45:00;11:45:00 - 12:00:00;;A Meta;;Persistência;;2;;7;;06/06/2018  12:00:00 ;;11:00
06/06/2018  12:00:00 ;;12:00:00 - 12:15:00;12:15:00 - 12:30:00;;;;Aquarismo;;Conhecendo lojas de aquarismo em Miami;;5;;2;;06/06/2018  12:30:00 ;;12:00
06/06/2018  12:30:00 ;;12:30:00 - 12:45:00;12:45:00 - 13:00:00;;;;Ases da Pesca em Ação;;Aumentando a produtividade com iscas de meia-água;;5;;3;;06/06/2018  13:00:00 ;;12:30
06/06/2018  13:00:00 ;;13:00:00 - 13:15:00;13:15:00 - 13:30:00;;;;Saltwater;;Pescaria de robalos com jig head;;2;;3;;06/06/2018  13:30:00 ;;13:00
06/06/2018  13:30:00 ;;13:30:00 - 13:45:00;13:45:00 - 14:00:00;;;;Destinos;;Joice Tur e o Kayamã 5 estrelas;;4;;32;;06/06/2018  14:00:00 ;;13:30
06/06/2018  14:00:00 ;;14:00:00 - 14:15:00;14:15:00 - 14:30:00;;;;Elas na Pesca;;Uma aventura pelo rio Sucunduri;;4;;2;;06/06/2018  14:30:00 ;;14:00
06/06/2018  14:30:00 ;;14:30:00 - 14:45:00;14:45:00 - 15:00:00;;;;A Arte do Atado;;Besouro patagônico;;5;;5;;06/06/2018  15:00:00 ;;14:30
06/06/2018  15:00:00 ;;15:00:00 - 15:15:00;15:15:00 - 15:30:00;15:30:00 - 15:45:00;15:45:00 - 16:00:00;;Na Pegada do Fly;;Uma caçada as grandes traíras argentinas;;7;;9;;06/06/2018  16:00:00 ;;15:00
06/06/2018  16:00:00 ;;16:00:00 - 16:15:00;16:15:00 - 16:30:00;16:30:00 - 16:45:00;16:45:00 - 17:00:00;;Campeonato Brasileiro em Pesqueiros;;A grande final – 1º parte;;1;;17;;06/06/2018  17:00:00 ;;16:00
06/06/2018  17:00:00 ;;17:00:00 - 17:15:00;17:15:00 - 17:30:00;;;;Coração de Pescador;;Bargadas e Cacharas no rio Araguaia, em Goiás;;4;;22;;06/06/2018  17:30:00 ;;17:00
06/06/2018  17:30:00 ;;17:30:00 - 17:45:00;17:45:00 - 18:00:00;;;;Aquarismo;;Visitando a Mydor;;5;;1;;06/06/2018  18:00:00 ;;17:30
06/06/2018  18:00:00 ;;18:00:00 - 18:15:00;18:15:00 - 18:30:00;;;;Pesca Dinâmica;;Pescaria interestadual de traíras;;3;;11;;06/06/2018  18:30:00 ;;18:00
06/06/2018  18:30:00 ;;18:30:00 - 18:45:00;18:45:00 - 19:00:00;;;;Pasión Por La Pesca;;Pesca de traíras com fly em Corrientes;;5;;4;;06/06/2018  19:00:00 ;;18:30
06/06/2018  19:00:00 ;;19:00:00 - 19:15:00;19:15:00 - 19:30:00;;;;Coração de Pescador;;Tucunarés-azuis no Lago do Peixe Angical;;4;;18;;06/06/2018  19:30:00 ;;19:00
06/06/2018  19:30:00 ;;19:30:00 - 19:45:00;19:45:00 - 20:00:00;;;;Provas e Torneios;;1ª Gincana Pesca e Solte Country Mar de Feliz Deserto;;5;;29;;06/06/2018  20:00:00 ;;19:30
06/06/2018  20:00:00 ;;20:00:00 - 20:15:00;20:15:00 - 20:30:00;20:30:00 - 20:45:00;20:45:00 - 21:00:00;;Campeonato Brasileiro em Pesqueiros;;A grande final – 1º parte;;1;;17;;06/06/2018  21:00:00 ;;20:00
06/06/2018  21:00:00 ;;21:00:00 - 21:15:00;21:15:00 - 21:30:00;;;;Fish TV News;;Empresas Campeonato Brasileiro em Pesqueiros 2;;5;;4;;06/06/2018  21:30:00 ;;21:00
06/06/2018  21:30:00 ;;21:30:00 - 21:45:00;21:45:00 - 22:00:00;22:00:00 - 22:15:00;22:15:00 - 22:30:00;;Pesque e Pague;;Variados peixes do Pesqueiro do Italiano;;6;;11;;06/06/2018  22:30:00 ;;21:30
06/06/2018  22:30:00 ;;22:30:00 - 22:45:00;22:45:00 - 23:00:00;;;;Pesca Dinâmica;;Pescaria noturna de piaus e de tucunarés com iscas artificiais;;3;;10;;06/06/2018  23:00:00 ;;22:30
06/06/2018  23:00:00 ;;23:00:00 - 23:15:00;23:15:00 - 23:30:00;;;;Saltwater;;Pescaria de robalos com jig head;;2;;3;;06/06/2018  23:30:00 ;;23:00
06/06/2018  23:30:00 ;;23:30:00 - 23:45:00;23:45:00 - 24:00:00;;;;Destinos;;Joice Tur e o Kayamã 5 estrelas;;4;;32;;07/06/2018  00:00:00 ;;23:30
07/06/2018  00:00:00 ;;24:00:00 - 24:15:00;24:15:00 - 24:30:00;24:30:00 - 24:45:00;24:45:00 - 25:00:00;;Pesque e Pague;;Variados peixes do Pesqueiro do Italiano;;6;;11;;07/06/2018  01:00:00 ;;00:00
07/06/2018  01:00:00 ;;25:00:00 - 25:15:00;25:15:00 - 25:30:00;;;;Biopesca;;Pescaria variada com isca artificial;;5;;12;;07/06/2018  01:30:00 ;;01:00
07/06/2018  01:30:00 ;;25:30:00 - 25:45:00;25:45:00 - 26:00:00;;;;Aqua Negócios;;Sistema AquaScience da Camanor;;3;;8;;07/06/2018 02:00:00;;01:30
07/06/2018  02:00:00 ;;26:00:00 - 26:15:00;26:15:00 - 26:30:00;26:30:00 - 26:45:00;26:45:00 - 27:00:00;;Pura Pesca;;Uma variada pescaria em Paraty;;2;;18;;07/06/2018  03:00:00 ;;02:00
07/06/2018  03:00:00 ;;27:00:00 - 27:15:00;27:15:00 - 27:30:00;;;;Pasión Por La Pesca;;Dourados e surubins em Corrientes;;5;;3;;07/06/2018  03:30:00 ;;03:00
07/06/2018  03:30:00 ;;27:30:00 - 27:45:00;27:45:00 - 28:00:00;;;;FishTV Teste;;Linha PRO TSURI e vara PRO TSURI SENSEI;;4;;17;;07/06/2018  04:00:00 ;;03:30
07/06/2018  04:00:00 ;;28:00:00 - 28:15:00;28:15:00 - 28:30:00;28:30:00 - 28:45:00;28:45:00 - 29:00:00;;Na Pegada do Fly;;Uma caçada as grandes traíras argentinas;;7;;9;;07/06/2018  05:00:00 ;;04:00
07/06/2018  05:00:00 ;;29:00:00 - 29:15:00;29:15:00 - 29:30:00;29:30:00 - 29:45:00;29:45:00 - 30:00:00;;A Meta;;Persistência;;2;;7;;07/06/2018  06:00:00 ;;05:00
07/06/2018  06:00:00 ;;06:00:00 - 06:15:00;06:15:00 - 06:30:00;;;;A Arte do Atado;;Besouro patagônico;;5;;5;;07/06/2018  06:30:00 ;;06:00
07/06/2018  06:30:00 ;;06:30:00 - 06:45:00;06:45:00 - 07:00:00;;;;Fishing Guide;;Pescaria de tucunarés no rio Itapará;;2;;3;;07/06/2018  07:00:00 ;;06:30
07/06/2018  07:00:00 ;;07:00:00 - 07:15:00;07:15:00 - 07:30:00;;;;Aqua Negócios;;Sistema AquaScience da Camanor;;3;;8;;07/06/2018  07:30:00 ;;07:00
07/06/2018  07:30:00 ;;07:30:00 - 07:45:00;07:45:00 - 08:00:00;08:00:00 - 08:15:00;08:15:00 - 08:30:00;;Momento da Pesca;;Grandes dourados do rio Paraná;;7;;11;;07/06/2018  08:30:00 ;;07:30
07/06/2018  08:30:00 ;;08:30:00 - 08:45:00;08:45:00 - 09:00:00;;;;Pasión Por La Pesca;;As fortes piaparas e piraputangas das águas argentinas;;4;;14;;07/06/2018  09:00:00 ;;08:30
07/06/2018  09:00:00 ;;09:00:00 - 09:15:00;09:15:00 - 09:30:00;;;;Ases da Pesca em Ação;;Aumentando a produtividade com iscas de meia-água;;5;;3;;07/06/2018  09:30:00 ;;09:00
07/06/2018  09:30:00 ;;09:30:00 - 09:45:00;09:45:00 - 10:00:00;;;;Aquarismo;;Conhecendo lojas de aquarismo em Miami;;5;;2;;07/06/2018  10:00:00 ;;09:30
07/06/2018  10:00:00 ;;10:00:00 - 10:15:00;10:15:00 - 10:30:00;;;;Biopesca;;Pescaria variada com isca artificial;;5;;12;;07/06/2018  10:30:00 ;;10:00
07/06/2018  10:30:00 ;;10:30:00 - 10:45:00;10:45:00 - 11:00:00;;;;Provas e Torneios;;1ª Gincana Pesca e Solte Country Mar de Feliz Deserto;;5;;29;;07/06/2018  11:00:00 ;;10:30
07/06/2018  11:00:00 ;;11:00:00 - 11:15:00;11:15:00 - 11:30:00;11:30:00 - 11:45:00;11:45:00 - 12:00:00;;Na Pegada do Fly;;Uma caçada as grandes traíras argentinas;;7;;9;;07/06/2018  12:00:00 ;;11:00
07/06/2018  12:00:00 ;;12:00:00 - 12:15:00;12:15:00 - 12:30:00;;;;Pesca Dinâmica;;Pescaria interestadual de traíras;;3;;11;;07/06/2018  12:30:00 ;;12:00
07/06/2018  12:30:00 ;;12:30:00 - 12:45:00;12:45:00 - 13:00:00;;;;Pasión Por La Pesca;;Pesca de traíras com fly em Corrientes;;5;;4;;07/06/2018  13:00:00 ;;12:30
07/06/2018  13:00:00 ;;13:00:00 - 13:15:00;13:15:00 - 13:30:00;;;;Coração de Pescador;;Tucunarés-azuis no Lago do Peixe Angical;;4;;18;;07/06/2018  13:30:00 ;;13:00
07/06/2018  13:30:00 ;;13:30:00 - 13:45:00;13:45:00 - 14:00:00;;;;Provas e Torneios;;1ª Gincana Pesca e Solte Country Mar de Feliz Deserto;;5;;29;;07/06/2018  14:00:00 ;;13:30
07/06/2018  14:00:00 ;;14:00:00 - 14:15:00;14:15:00 - 14:30:00;14:30:00 - 14:45:00;14:45:00 - 15:00:00;;Campeonato Brasileiro em Pesqueiros;;A grande final – 1º parte;;1;;17;;07/06/2018  15:00:00 ;;14:00
07/06/2018  15:00:00 ;;15:00:00 - 15:15:00;15:15:00 - 15:30:00;;;;Fish TV News;;Empresas Campeonato Brasileiro em Pesqueiros 2;;5;;4;;07/06/2018  15:30:00 ;;15:00
07/06/2018  15:30:00 ;;15:30:00 - 15:45:00;15:45:00 - 16:00:00;16:00:00 - 16:15:00;16:15:00 - 16:30:00;;Pesque e Pague;;Variados peixes do Pesqueiro do Italiano;;6;;11;;07/06/2018  16:30:00 ;;15:30
07/06/2018  16:30:00 ;;16:30:00 - 16:45:00;16:45:00 - 17:00:00;;;;Pesca Dinâmica;;Pescaria noturna de piaus e de tucunarés com iscas artificiais;;3;;10;;07/06/2018  17:00:00 ;;16:30
07/06/2018  17:00:00 ;;17:00:00 - 17:15:00;17:15:00 - 17:30:00;;;;Saltwater;;Pescaria de robalos com jig head;;2;;3;;07/06/2018  17:30:00 ;;17:00
07/06/2018  17:30:00 ;;17:30:00 - 17:45:00;17:45:00 - 18:00:00;;;;Destinos;;Joice Tur e o Kayamã 5 estrelas;;4;;32;;07/06/2018  18:00:00 ;;17:30
07/06/2018  18:00:00 ;;18:00:00 - 18:15:00;18:15:00 - 18:30:00;;;;Coração de Pescador;;Tucunarés-azuis no Lago do Peixe Angical;;4;;18;;07/06/2018  18:30:00 ;;18:00
07/06/2018  18:30:00 ;;18:30:00 - 18:45:00;18:45:00 - 19:00:00;19:00:00 - 19:15:00;19:15:00 - 19:30:00;;Campeonato Brasileiro em Pesqueiros;;A grande final – 1º parte;;1;;17;;07/06/2018  19:30:00 ;;18:30
