Horário Início;;Programa;;Episódio;;Temporada;;N. Episódio;;Cov_INT1;Cov_INTE2;Cov_INTE3;Cov_INTE4;;Cov_Total_Domicilio;;Cov_INT1;Cov_INTE2;Cov_INTE3;Cov_INTE4;;Cov_Total_Individuos;;Rat_INT1;Rat_INTE2;Rat_INTE3;Rat_INTE4;;Rat_Total_Domicilio;;Rat_INT1;Rat_INTE2;Rat_INTE3;Rat_INTE4;;Rat_Total_Individuos;;Ats_INT1;Ats_INTE2;Ats_INTE3;Ats_INTE4;;Ats_Total_Domicilio;;Ats_INT1;Ats_INTE2;Ats_INTE3;Ats_INTE4;;Ats_Total_Individuos;;;Aff_INT1;Aff_INTE2;Aff_INTE3;Aff_INTE4;;Aff_Total_Domicilio;;Aff_INT1;Aff_INTE2;Aff_INTE3;Aff_INTE4;;Aff_Total_Individuos;;Horário Termino
13/05/2018  15:00:00 ;;A Arte do Atado;;Formiga feita de tapete;;5;;1;;0;13,19;;;;13,19;;0;6,501;;;;6,501;;0;1,759;;;;1,759;;0;1,937;;;;1,937;;0,00;0,00;;;;0:02:00;;0:00:00;0:02:00;;;;0:02:00;;;0;13,19;;;;13,19;;0;6,501;;;;6,501;;20/02/2018  13:30:00 
13/05/2018  15:30:00 ;;Elas na Pesca;;Pescando nos canais do Aquafort;;4;;7;;26,07;27,54;;;;53,61;;8,733;8,733;;;;17,466;;9,036;8,987;;;;18,023;;9,35;8,228;;;;17,578;;0,00;0,00;;;;0:10:06;;0:05:31;0:04:57;;;;0:10:28;;;26,07;27,54;;;;53,61;;8,733;8,733;;;;17,466;;20/02/2018  14:00:00 
13/05/2018  16:00:00 ;;Sabores;;Carne suína e legumes assados, sanduíche de carne desfiada e banana assada;;2;;3;;13,01;8,504;;;;21,514;;0;15,98;;;;15,98;;8,804;8,504;;;;17,308;;8,129;7,815;;;;15,944;;0,01;0,01;;;;0:25:09;;0:09:44;0:15:00;;;;0:24:44;;;13,01;8,504;;;;21,514;;0;15,98;;;;15,98;;20/02/2018  14:30:00 
13/05/2018  16:30:00 ;;Campeonato Brasileiro em Pesqueiros;;Etapa Parque Maeda 3 – 1º parte;;1;;13;;20,05;15,48;19,66;12,5;;67,69;;6,468;6,468;0;14,56;;27,496;;9,274;8,969;9,423;5,093;;32,759;;8,59;8,466;0;14,56;;31,616;;0,00;0,01;0:07:11;0:06:07;;0:28:56;;0:06:38;0:07:13;0:07:05;0:02:00;;0:22:56;;;20,05;15,48;19,66;12,5;;67,69;;6,468;6,468;0;14,56;;27,496;;20/02/2018  15:00:00 
13/05/2018  17:30:00 ;;Fish TV News;;Empresas Campeonato Brasileiro em Pesqueiros 2;;5;;4;;29,2;18,43;;;;47,63;;2,381;0;;;;2,381;;7,419;4,226;;;;11,645;;7,277;4,679;;;;11,956;;0,00;0,00;;;;0:07:15;;0:03:42;0:03:24;;;;0:07:06;;;29,2;18,43;;;;47,63;;2,381;0;;;;2,381;;20/02/2018  15:30:00 
13/05/2018  18:00:00 ;;Saltwater;;Pescaria de robalos com jig head;;2;;3;;9,059;22,82;;;;31,879;;0;14,96;;;;14,96;;5,047;6,783;;;;11,83;;4,883;6,415;;;;11,298;;0,01;0,00;;;;0:12:49;;0:08:00;0:04:26;;;;0:12:26;;;9,059;22,82;;;;31,879;;0;14,96;;;;14,96;;20/02/2018  16:00:00 
13/05/2018  18:30:00 ;;Provas e Torneios;;Circuito Brasil-Sul 2018 – 1ª Etapa – Imbé-RS;;5;;25;;4,13;5,252;;;;9,382;;14,96;13,71;;;;28,67;;2,753;0,35;;;;3,103;;2,506;0,317;;;;2,823;;0,01;0,00;;;;0:11:00;;0:10:00;0:01:00;;;;0:11:00;;;4,13;5,252;;;;9,382;;14,96;13,71;;;;28,67;;20/02/2018  17:00:00 
13/05/2018  19:00:00 ;;Coração de Pescador;;Bargadas e Cacharas no rio Araguaia, em Goiás;;4;;22;;21,15;18,6;;;;39,75;;9,87;0;;;;9,87;;4,6;7,187;;;;11,787;;6,217;6,783;;;;13;;0,00;0,00;;;;0:09:04;;0:03:24;0:05:00;;;;0:08:24;;;21,15;18,6;;;;39,75;;9,87;0;;;;9,87;;20/02/2018  17:30:00 
13/05/2018  19:30:00 ;;Aquarismo;;Conheça o espetacular oceanário de Lisboa;;4;;11;;26,61;9,266;;;;35,876;;5,102;0;;;;5,102;;5,446;5,417;;;;10,863;;4,788;4,65;;;;9,438;;0,00;0,01;;;;0:11:50;;0:02:58;0:07:38;;;;0:10:36;;;26,61;9,266;;;;35,876;;5,102;0;;;;5,102;;20/02/2018  18:00:00 
13/05/2018  20:00:00 ;;Campeonato Brasileiro em Pesqueiros;;Etapa Parque Maeda 3 – 2º parte;;1;;14;;8,592;7,196;11,95;24,99;;52,728;;6,048;29,17;32,31;24,87;;92,398;;1,601;2,339;1,947;10,25;;16,137;;1,434;2,733;32,31;24,87;;61,347;;0,00;0,00;0:02:27;0:06:09;;0:16:17;;0:02:31;0:05:10;0:02:37;0:02:01;;0:12:19;;;8,592;7,196;11,95;24,99;;52,728;;6,048;29,17;32,31;24,87;;92,398;;20/02/2018  18:30:00 
13/05/2018  21:00:00 ;;Pesque e Pague;;Peixe dia e noite no Pesqueiro Cat Fish;;6;;8;;11,49;16,59;12,75;14,4;;55,23;;4,283;6,71;15,72;18,34;;45,053;;8,557;8,408;4,933;5,043;;26,941;;8,695;9,24;15,72;18,34;;51,995;;0,01;0,01;0:05:48;0:05:15;;0:29:49;;0:12:26;0:05:59;0:04:25;0:03:00;;0:25:50;;;11,49;16,59;12,75;14,4;;55,23;;4,283;6,71;15,72;18,34;;45,053;;20/02/2018  19:00:00 
13/05/2018  22:00:00 ;;Momento da Pesca;;Pesca de caiaque no piscoso rio Teles Pires;;7;;7;;8,658;4,374;4,374;4,374;;21,78;;18,19;11,57;13,36;4,056;;47,176;;4,66;4,374;4,374;4,374;;17,782;;4,39;4,056;13,36;4,056;;25,862;;0,01;0,01;0:15:00;0:15:00;;0:53:04;;0:07:16;0:15:00;0:15:00;0:12:00;;0:49:16;;;8,658;4,374;4,374;4,374;;21,78;;18,19;11,57;13,36;4,056;;47,176;;20/02/2018  19:30:00 
13/05/2018  23:00:00 ;;Fish TV News;;Empresas Campeonato Brasileiro em Pesqueiros 1;;5;;2;;10,07;8,877;8,553;13,69;;41,19;;7,007;8,003;11,93;13,45;;40,39;;5,665;4,675;5,767;8,896;;25,003;;5,657;4,348;11,93;13,45;;35,385;;0,01;0,01;0:10:07;0:09:45;;0:36:12;;0:07:37;0:07:44;0:09:24;0:15:00;;0:39:45;;;10,07;8,877;8,553;13,69;;41,19;;7,007;8,003;11,93;13,45;;40,39;;20/02/2018  20:00:00 
13/05/2018  23:30:00 ;;Pesca Dinâmica;;Expedição Pantanal – rodada e corrico;;3;;7;;8,553;13,69;;;;22,243;;11,93;3,931;;;;15,861;;5,767;8,896;;;;14,663;;5,777;9,5;;;;15,277;;0,01;0,01;;;;0:19:52;;0:09:24;0:10:36;;;;0:20:00;;;8,553;13,69;;;;22,243;;11,93;3,931;;;;15,861;;20/02/2018  20:30:00 
14/05/2018  00:00:00 ;;Pasión Por La Pesca;;Pescaria variada em Itatí;;5;;23;;0;0;;;;0;;0;0;;;;0;;1,782;0;;;;1,782;;1,572;0;;;;1,572;;0,00;0,00;;;;0:06:00;;0:06:00;0:00:00;;;;0:06:00;;;0;0;;;;0;;0;0;;;;0;;20/02/2018  21:00:00 
14/05/2018  00:30:00 ;;Aqua Negócios;;Carcinicultura marinha – sistema trifásico e intensivo;;3;;5;;0;0;;;;0;;0;0;;;;0;;0;0,265;;;;0,265;;0;0,351;;;;0,351;;0,00;0,00;;;;0:01:00;;0:00:00;0:01:00;;;;0:01:00;;;0;0;;;;0;;0;0;;;;0;;20/02/2018  22:00:00 
14/05/2018  01:00:00 ;;Fishing Guide;;Esportiva pesca na Argentina;;2;;12;;1,656;9,063;;;;10,719;;1,664;9,339;;;;11,003;;0;0;;;;0;;0;0;;;;0;;0,00;0,00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;1,656;9,063;;;;10,719;;1,664;9,339;;;;11,003;;20/02/2018  22:30:00 
14/05/2018  01:30:00 ;;A Arte do Atado;;Formiga feita de tapete;;5;;1;;4,344;0;;;;4,344;;4,763;0;;;;4,763;;0;0;;;;0;;0;0;;;;0;;0,00;0,00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;4,344;0;;;;4,344;;4,763;0;;;;4,763;;20/02/2018  23:00:00 
14/05/2018  02:00:00 ;;Pura Pesca;;Pescaria de tucunarés pelos afluentes do rio Negro;;2;;14;;0;0;4,585;4,585;;9,17;;0;0;4,023;4,023;;8,046;;0;0;0,633;4,744;;5,377;;0;0;4,023;4,023;;8,046;;0,00;0,00;0:02:00;0:15:00;;0:17:00;;0:00:00;0:00:00;0:02:00;0:15:00;;0:17:00;;;0;0;4,585;4,585;;9,17;;0;0;4,023;4,023;;8,046;;21/02/2018  00:00:00 
14/05/2018  03:00:00 ;;FishTV Teste;;Linha Seaguar Smackdown e molinete Saint Plus Urano 5000;;4;;13;;0;0;;;;0;;0;0;;;;0;;4,744;4,744;;;;9,488;;6,037;6,037;;;;12,074;;00:15:00;00:15:00;;;;0:30:00;;0:15:00;0:15:00;;;;0:30:00;;;0;0;;;;0;;0;0;;;;0;;21/02/2018  00:30:00 
14/05/2018  03:30:00 ;;Momento da Pesca;;Pesca de caiaque no piscoso rio Teles Pires;;7;;7;;0;0;0;0;;0;;0;0;0;0;;0;;4,428;0;0;0;;4,428;;5,635;0;0;0;;5,635;;00:14:00;00:00:00;0:00:00;0:00:00;;0:14:00;;0:14:00;0:00:00;0:00:00;0:00:00;;0:14:00;;;0;0;0;0;;0;;0;0;0;0;;0;;21/02/2018  01:00:00 
14/05/2018  04:30:00 ;;Biopesca;;Peixes variados em Juruena;;5;;8;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;0;;;;0;;0;0;;;;0;;21/02/2018  01:30:00 
14/05/2018  05:00:00 ;;Destinos;;Navegue pelo Rio Negro com a Ecofishing – parte 2;;4;;28;;0;0;;;;0;;0;0;;;;0;;0,292;1,588;;;;1,88;;0,25;1,074;;;;1,324;;00:01:00;00:03:13;;;;0:04:13;;0:01:00;0:02:57;;;;0:03:57;;;0;0;;;;0;;0;0;;;;0;;21/02/2018  02:00:00 
14/05/2018  05:30:00 ;;Elas na Pesca;;Pescando nos canais do Aquafort;;4;;7;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;0;;;;0;;0;0;;;;0;;21/02/2018  02:30:00 
14/05/2018  06:00:00 ;;FishTV Teste;;Linha Seaguar Smackdown e molinete Saint Plus Urano 5000;;4;;13;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;0;;;;0;;0;0;;;;0;;21/02/2018  03:30:00 
14/05/2018 06:30:00;;Pesca Dinâmica;;Expedição Pantanal – rodada e corrico;;3;;7;;0;0;;;;0;;0;0;;;;0;;0;1,466;;;;1,466;;0;1,304;;;;1,304;;00:00:00;00:05:00;;;;0:05:00;;0:00:00;0:05:00;;;;0:05:00;;;0;0;;;;0;;0;0;;;;0;;21/02/2018  04:00:00 
14/05/2018  07:00:00 ;;Pasión Por La Pesca;;Pescaria variada em Itatí;;5;;23;;0;1,174;;;;1,174;;0;1,22;;;;1,22;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;1,174;;;;1,174;;0;1,22;;;;1,22;;21/02/2018  05:00:00 
14/05/2018  07:30:00 ;;Pesque e Pague;;Peixe dia e noite no Pesqueiro Cat Fish;;6;;8;;0;0;0;0;;0;;0;0;0;0;;0;;0;0;0;0,586;;0,586;;0;0;0;0;;0;;00:00:00;00:00:00;0:00:00;0:02:00;;0:02:00;;0:00:00;0:00:00;0:00:00;0:02:00;;0:02:00;;;0;0;0;0;;0;;0;0;0;0;;0;;21/02/2018  05:30:00 
14/05/2018  08:30:00 ;;Provas e Torneios;;Circuito Brasil-Sul 2018 – 1ª Etapa – Imbé-RS;;5;;25;;3,705;3,705;;;;7,41;;6,56;6,56;;;;13,12;;1,466;0;;;;1,466;;1,304;0;;;;1,304;;00:05:00;00:00:00;;;;0:05:00;;0:05:00;0:00:00;;;;0:05:00;;;3,705;3,705;;;;7,41;;6,56;6,56;;;;13,12;;21/02/2018  06:00:00 
14/05/2018  09:00:00 ;;Na Pegada do Fly;;A pegada dos dourados argentinos;;7;;5;;3,539;3,705;0;0;;7,244;;6,223;6,56;0;0;;12,783;;4,086;4,397;7,896;8,146;;24,525;;3,752;3,912;0;0;;7,664;;00:07:11;00:15:00;0:14:32;0:15:00;;0:51:43;;0:06:01;0:15:00;0:14:31;0:15:00;;0:50:32;;;3,539;3,705;0;0;;7,244;;6,223;6,56;0;0;;12,783;;21/02/2018  06:30:00 
14/05/2018  10:00:00 ;;Momento da Pesca;;Variada pescaria no rio Tarumã;;6;;26;;3,945;3,945;12,89;8,31;;29,09;;6,998;6,998;16,45;16,16;;46,606;;6,094;3,749;3,749;3,749;;17,341;;5,724;3,638;16,45;16,16;;41,972;;00:11:13;00:15:00;0:15:00;0:15:00;;0:56:13;;0:11:22;0:15:00;0:15:00;0:15:00;;0:56:22;;;3,945;3,945;12,89;8,31;;29,09;;6,998;6,998;16,45;16,16;;46,606;;21/02/2018  07:00:00 
14/05/2018  11:00:00 ;;Elas na Pesca;;Pescando nos canais do Aquafort;;4;;7;;3,945;0;;;;3,945;;6,998;0;;;;6,998;;3,971;3,971;;;;7,942;;3,807;3,807;;;;7,614;;00:08:25;00:08:25;;;;0:16:50;;0:09:14;0:09:14;;;;0:18:28;;;3,945;0;;;;3,945;;6,998;0;;;;6,998;;21/02/2018  08:00:00 
14/05/2018  11:30:00 ;;Sabores;;Carne suína e legumes assados, sanduíche de carne desfiada e banana assada;;2;;3;;0;0;;;;0;;0;0;;;;0;;3,749;3,749;;;;7,498;;3,638;3,638;;;;7,276;;00:15:00;00:15:00;;;;0:30:00;;0:15:00;0:15:00;;;;0:30:00;;;0;0;;;;0;;0;0;;;;0;;21/02/2018  08:30:00 
14/05/2018  12:00:00 ;;Saltwater;;Pescaria de robalos com jig head;;2;;3;;2,409;2,408;;;;4,817;;2,311;1,959;;;;4,27;;8,21;7,891;;;;16,101;;8,399;8,059;;;;16,458;;00:14:26;00:13:53;;;;0:28:19;;0:14:25;0:13:50;;;;0:28:15;;;2,409;2,408;;;;4,817;;2,311;1,959;;;;4,27;;21/02/2018  09:30:00 
14/05/2018  12:30:00 ;;Provas e Torneios;;Circuito Brasil-Sul 2018 – 1ª Etapa – Imbé-RS;;5;;25;;9,971;3,705;;;;13,676;;11,74;6,56;;;;18,3;;3,749;5,839;;;;9,588;;3,638;4,772;;;;8,41;;00:15:00;00:12:07;;;;0:27:07;;0:15:00;0:12:57;;;;0:27:57;;;9,971;3,705;;;;13,676;;11,74;6,56;;;;18,3;;21/02/2018  10:00:00 
14/05/2018  13:00:00 ;;Coração de Pescador;;Bargadas e Cacharas no rio Araguaia, em Goiás;;4;;22;;6,847;0;;;;6,847;;9,936;0;;;;9,936;;3,749;1,403;;;;5,152;;3,638;1,34;;;;4,978;;00:15:00;00:03:06;;;;0:18:06;;0:15:00;0:03:08;;;;0:18:08;;;6,847;0;;;;6,847;;9,936;0;;;;9,936;;21/02/2018  10:30:00 
14/05/2018  13:30:00 ;;Aquarismo;;Conheça o espetacular oceanário de Lisboa;;4;;11;;0;0;;;;0;;0;0;;;;0;;1,017;0;;;;1,017;;1,127;0;;;;1,127;;00:05:00;00:00:00;;;;0:05:00;;0:05:00;0:00:00;;;;0:05:00;;;0;0;;;;0;;0;0;;;;0;;21/02/2018  11:00:00 
14/05/2018  14:00:00 ;;Campeonato Brasileiro em Pesqueiros;;Etapa Parque Maeda 3 – 2º parte;;1;;14;;0;0;3,733;13,78;;17,513;;0;0;3,173;16,26;;19,433;;0;4,5;0;0;;4,5;;0;4,159;3,173;16,26;;23,592;;00:00:00;00:07:01;0:00:00;0:00:00;;0:07:01;;0:00:00;0:07:09;0:00:00;0:00:00;;0:07:09;;;0;0;3,733;13,78;;17,513;;0;0;3,173;16,26;;19,433;;21/02/2018  12:00:00 
14/05/2018  15:00:00 ;;Pesque e Pague;;Peixe dia e noite no Pesqueiro Cat Fish;;6;;8;;9,006;0;8,659;10,68;;28,345;;7,117;0;8,111;10,26;;25,488;;0;1,073;3,521;2,716;;7,31;;0;2,167;8,111;10,26;;20,538;;00:00:00;00:05:00;0:09:37;0:07:25;;0:22:02;;0:00:00;0:05:00;0:11:41;0:07:15;;0:23:56;;;9,006;0;8,659;10,68;;28,345;;7,117;0;8,111;10,26;;25,488;;21/02/2018  12:30:00 
14/05/2018  16:00:00 ;;Na Pegada do Fly;;A pegada dos dourados argentinos;;7;;5;;0;0;0;12,5;;12,5;;0;0;0;11,95;;11,95;;0;1,391;0,524;1,572;;3,487;;0;1,439;0;11,95;;13,389;;00:00:00;00:01:18;0:02:00;0:06:00;;0:09:18;;0:00:00;0:01:21;0:02:00;0:06:00;;0:09:21;;;0;0;0;12,5;;12,5;;0;0;0;11,95;;11,95;;21/02/2018  13:00:00 
14/05/2018  17:00:00 ;;Fish TV News;;Empresas Campeonato Brasileiro em Pesqueiros 1;;5;;2;;12,5;12,5;;;;25;;11,95;11,95;;;;23,9;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;12,5;12,5;;;;25;;11,95;11,95;;;;23,9;;21/02/2018  13:30:00 
14/05/2018  17:30:00 ;;Pesca Dinâmica;;Expedição Pantanal – rodada e corrico;;3;;7;;12,5;20,79;;;;33,29;;11,95;18,81;;;;30,76;;0,219;0;;;;0,219;;0,159;0;;;;0,159;;00:01:00;00:00:00;;;;0:01:00;;0:01:00;0:00:00;;;;0:01:00;;;12,5;20,79;;;;33,29;;11,95;18,81;;;;30,76;;21/02/2018  14:00:00 
14/05/2018  18:00:00 ;;Coração de Pescador;;As grande piraíbas do rio Araguaia;;4;;14;;4,376;4,376;;;;8,752;;12,48;12,48;;;;24,96;;0;3,344;;;;3,344;;0;5,574;;;;5,574;;00:00:00;00:05:15;;;;0:05:15;;0:00:00;0:05:35;;;;0:05:35;;;4,376;4,376;;;;8,752;;12,48;12,48;;;;24,96;;21/02/2018  14:30:00 
14/05/2018  18:30:00 ;;Fish TV News;;Empresas Campeonato Brasileiro em Pesqueiros 2;;5;;4;;10,69;9,218;;;;19,908;;8,055;8;;;;16,055;;1,512;2,313;;;;3,825;;2,201;3,802;;;;6,003;;00:02:22;00:03:33;;;;0:05:55;;0:02:12;0:04:10;;;;0:06:22;;;10,69;9,218;;;;19,908;;8,055;8;;;;16,055;;21/02/2018  15:00:00 
14/05/2018  19:00:00 ;;Pura Pesca;;Tucunarés do lago Tracajá;;2;;15;;3,438;1,174;3,733;9,537;;17,882;;2,109;1,22;7,954;18,63;;29,913;;2,353;0;2,231;0;;4,584;;4,606;0;7,954;18,63;;31,19;;00:07:00;00:00:00;0:07:00;0:00:00;;0:14:00;;0:07:00;0:00:00;0:07:00;0:00:00;;0:14:00;;;3,438;1,174;3,733;9,537;;17,882;;2,109;1,22;7,954;18,63;;29,913;;21/02/2018  16:00:00 
14/05/2018  20:00:00 ;;A Meta;;Jacaré-açu;;2;;4;;9,26;14,18;9,484;13,88;;46,804;;13,91;23,77;13,35;17,91;;68,94;;0,516;11,08;4,532;4,782;;20,91;;0,403;21,28;13,35;17,91;;52,943;;00:01:00;00:08:00;0:03:45;0:07:02;;0:19:47;;0:01:00;0:10:57;0:04:05;0:06:52;;0:22:54;;;9,26;14,18;9,484;13,88;;46,804;;13,91;23,77;13,35;17,91;;68,94;;21/02/2018  16:30:00 
14/05/2018  21:00:00 ;;Momento da Pesca;;Tucunarés do rio Itapará;;7;;8;;21,52;9,35;13,73;9,35;;53,95;;28,19;14,04;26,06;14,04;;82,33;;1,69;2,218;4,904;8,506;;17,318;;2,855;1,812;26,06;14,04;;44,767;;00:10:00;00:04:01;0:04:48;0:07:34;;0:26:23;;0:10:00;0:04:03;0:04:02;0:07:38;;0:25:43;;;21,52;9,35;13,73;9,35;;53,95;;28,19;14,04;26,06;14,04;;82,33;;21/02/2018  17:00:00 
14/05/2018  22:00:00 ;;Biopesca;;Peixes variados em Juruena;;5;;8;;14,27;11,93;;;;26,2;;18,88;11,7;;;;30,58;;9,589;5,018;;;;14,607;;10,21;6,294;;;;16,504;;00:07:19;00:07:00;;;;0:14:19;;0:08:25;0:08:10;;;;0:16:35;;;14,27;11,93;;;;26,2;;18,88;11,7;;;;30,58;;21/02/2018  18:00:00 
14/05/2018  22:30:00 ;;Saltwater;;Pescando as valentes miraguaias;;2;;4;;2,386;0;;;;2,386;;2,337;0;;;;2,337;;4,225;4,725;;;;8,95;;5,888;6,955;;;;12,843;;00:08:12;00:09:11;;;;0:17:23;;0:06:37;0:07:49;;;;0:14:26;;;2,386;0;;;;2,386;;2,337;0;;;;2,337;;21/02/2018  19:00:00 
14/05/2018  23:00:00 ;;Campeonato Brasileiro em Pesqueiros;;Etapa Parque Maeda 3 – 2º parte;;1;;14;;4,073;5,729;8,09;3,733;;21,625;;2,848;4,512;8,206;3,746;;19,312;;0,781;1,25;4,063;4,454;;10,548;;0,934;2,668;8,206;3,746;;15,554;;00:02:00;00:05:00;0:07:26;0:15:00;;0:29:26;;0:02:00;0:05:00;0:05:18;0:15:00;;0:27:18;;;4,073;5,729;8,09;3,733;;21,625;;2,848;4,512;8,206;3,746;;19,312;;21/02/2018  19:30:00 
15/05/2018  00:00:00 ;;FishTV Teste;;Linha Seaguar Smackdown e molinete Saint Plus Urano 5000;;4;;13;;4,113;3,608;;;;7,721;;4,56;3,308;;;;7,868;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;4,113;3,608;;;;7,721;;4,56;3,308;;;;7,868;;21/02/2018  20:30:00 
15/05/2018  00:30:00 ;;Pesca Dinâmica;;Expedição Pantanal – rodada e corrico;;3;;7;;5,809;0;;;;5,809;;4,596;0;;;;4,596;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;5,809;0;;;;5,809;;4,596;0;;;;4,596;;21/02/2018  21:00:00 
15/05/2018  01:00:00 ;;Pasión Por La Pesca;;Pescaria variada em Itatí;;5;;23;;0;0;;;;0;;0;0;;;;0;;1,104;1,523;;;;2,627;;1,109;1,55;;;;2,659;;00:10:00;00:02:31;;;;0:12:31;;0:10:00;0:02:29;;;;0:12:29;;;0;0;;;;0;;0;0;;;;0;;21/02/2018  21:30:00 
15/05/2018  01:30:00 ;;Pesque e Pague;;Peixe dia e noite no Pesqueiro Cat Fish;;6;;8;;0;0;0;0;;0;;0;0;0;0;;0;;2,317;0;0;0;;2,317;;2,541;0;0;0;;2,541;;00:08:00;00:00:00;0:00:00;0:00:00;;0:08:00;;0:08:00;0:00:00;0:00:00;0:00:00;;0:08:00;;;0;0;0;0;;0;;0;0;0;0;;0;;21/02/2018  22:00:00 
15/05/2018  02:30:00 ;;Provas e Torneios;;Circuito Brasil-Sul 2018 – 1ª Etapa – Imbé-RS;;5;;25;;0;0;;;;0;;0;0;;;;0;;3,668;1,223;;;;4,891;;3,219;1,073;;;;4,292;;00:12:00;00:04:00;;;;0:16:00;;0:12:00;0:04:00;;;;0:16:00;;;0;0;;;;0;;0;0;;;;0;;21/02/2018  22:30:00 
15/05/2018  03:00:00 ;;Na Pegada do Fly;;A pegada dos dourados argentinos;;7;;5;;4,405;3,938;0;0;;8,343;;3,428;15,46;0;0;;18,888;;0;0;0;0;;0;;0;0;0;0;;0;;00:00:00;00:00:00;0:00:00;0:00:00;;0:00:00;;0:00:00;0:00:00;0:00:00;0:00:00;;0:00:00;;;4,405;3,938;0;0;;8,343;;3,428;15,46;0;0;;18,888;;21/02/2018  23:00:00 
15/05/2018  04:00:00 ;;Momento da Pesca;;Variada pescaria no rio Tarumã;;6;;26;;0;0;0;0;;0;;0;0;0;0;;0;;0;0;0;0;;0;;0;0;0;0;;0;;00:00:00;00:00:00;0:00:00;0:00:00;;0:00:00;;0:00:00;0:00:00;0:00:00;0:00:00;;0:00:00;;;0;0;0;0;;0;;0;0;0;0;;0;;21/02/2018  23:30:00 
15/05/2018  05:00:00 ;;Elas na Pesca;;Pescando nos canais do Aquafort;;4;;7;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;0;;;;0;;0;0;;;;0;;22/02/2018  00:00:00 
15/05/2018  05:30:00 ;;Sabores;;Carne suína e legumes assados, sanduíche de carne desfiada e banana assada;;2;;3;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;0;;;;0;;0;0;;;;0;;22/02/2018  00:30:00 
15/05/2018  06:00:00 ;;Fishing Guide;;Esportiva pesca na Argentina;;2;;12;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;0;;;;0;;0;0;;;;0;;22/02/2018  01:00:00 
15/05/2018  06:30:00 ;;Fish TV News;;Empresas Campeonato Brasileiro em Pesqueiros 2;;5;;4;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;0;;;;0;;0;0;;;;0;;22/02/2018  02:00:00 
15/05/2018  07:00:00 ;;Pura Pesca;;Tucunarés do lago Tracajá;;2;;15;;0;4,252;0;0;;4,252;;0;8,333;0;0;;8,333;;0;0,078;0;0;;0,078;;0;0,081;0;0;;0,081;;00:00:00;00:01:00;0:00:00;0:00:00;;0:01:00;;0:00:00;0:01:00;0:00:00;0:00:00;;0:01:00;;;0;4,252;0;0;;4,252;;0;8,333;0;0;;8,333;;22/02/2018  02:30:00 
15/05/2018  08:00:00 ;;Aqua Negócios;;Carcinicultura marinha – sistema trifásico e intensivo;;3;;5;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;0;;;;0;;0;0;;;;0;;22/02/2018  03:30:00 
15/05/2018  08:30:00 ;;Pesque e Pague;;Peixe dia e noite no Pesqueiro Cat Fish;;6;;8;;0;0;0;0;;0;;0;0;0;0;;0;;0,741;2,223;0,236;0,988;;4,188;;1,312;3,936;0;0;;5,248;;00:03:00;00:09:00;0:01:00;0:04:00;;0:17:00;;0:03:00;0:09:00;0:01:00;0:04:00;;0:17:00;;;0;0;0;0;;0;;0;0;0;0;;0;;22/02/2018  04:00:00 
15/05/2018  09:30:00 ;;Provas e Torneios;;Circuito Brasil-Sul 2018 – 1ª Etapa – Imbé-RS;;5;;25;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;0;;;;0;;0;0;;;;0;;22/02/2018  04:30:00 
