ID;Data;Status;Pagamento;Dispositivo;Produtos;SubTotal;Descontos;Frete;Valor
5075;25/10/2017 19:16;ENTREGUE;MOIP CC 3x;Desktop;1;R$ 49,90;R$ 0,00;R$ 20,82;R$ 70,72
5074;25/10/2017 10:44;ENTREGUE;MOIP Boleto;Mobile;2;R$ 239,80;R$ 0,00;R$ 21,00;R$ 260,80
5073;25/10/2017 08:47;ENTREGUE;MOIP Boleto;Desktop;2;R$ 119,80;R$ 0,00;R$ 23,21;R$ 143,01
5072;25/10/2017 08:33;ENTREGUE;MOIP CC 3x;Mobile;1;R$ 69,90;R$ 0,00;R$ 38,23;R$ 108,13
5070;25/10/2017 07:45;ENTREGUE;MOIP CC 2x;Mobile;1;R$ 79,90;R$ 0,00;R$ 30,08;R$ 109,98
5069;24/10/2017 19:56;ENTREGUE;MOIP Boleto;Mobile;1;R$ 69,90;R$ 0,00;R$ 21,00;R$ 90,90
5068;24/10/2017 15:51;ENTREGUE;MOIP Boleto;Desktop;1;R$ 69,90;R$ 0,00;R$ 23,21;R$ 93,11
5067;24/10/2017 14:22;ENTREGUE;MOIP CC 3x;Desktop;3;R$ 227,70;R$ 11,39;R$ 18,79;R$ 235,11
5066;23/10/2017 22:37;DESPACHADO;MOIP CC 4x;Desktop;2;R$ 69,80;R$ 0,00;R$ 10,46;R$ 80,26
5065;23/10/2017 21:04;ENTREGUE;MOIP Boleto;Desktop;1;R$ 79,90;R$ 4,00;R$ 13,15;R$ 89,06
5064;23/10/2017 20:38;ENTREGUE;MOIP CC 2x;Mobile;1;R$ 79,90;R$ 0,00;R$ 23,21;R$ 103,11
5063;23/10/2017 17:02;ENTREGUE;MOIP Boleto;Desktop;2;R$ 99,80;R$ 0,00;R$ 13,15;R$ 112,95
5062;23/10/2017 13:43;ENTREGUE;MOIP CC 4x;Desktop;2;R$ 177,80;R$ 8,89;R$ 23,21;R$ 192,12
5061;23/10/2017 13:41;DESPACHADO;MOIP CC 6x;Desktop;1;R$ 87,90;R$ 0,00;R$ 10,46;R$ 98,36
5060;22/10/2017 10:41;ENTREGUE;MOIP CC 1x;Mobile;1;R$ 79,90;R$ 0,00;R$ 30,08;R$ 109,98
5059;21/10/2017 18:08;ENTREGUE;MOIP CC 6x;Mobile;1;R$ 79,90;R$ 0,00;R$ 21,00;R$ 100,90
5058;20/10/2017 23:14;ENTREGUE;MOIP CC 1x;Mobile;1;R$ 39,90;R$ 0,00;R$ 20,82;R$ 60,72
5057;20/10/2017 10:52;ENTREGUE;MOIP CC 6x;Desktop;1;R$ 199,90;R$ 0,00;R$ 64,75;R$ 264,65
5056;20/10/2017 09:39;ENTREGUE;MOIP Boleto;Desktop;2;R$ 157,80;R$ 0,00;R$ 25,72;R$ 183,52
5055;19/10/2017 13:04;ENTREGUE;MOIP Boleto;Desktop;2;R$ 79,80;R$ 0,00;R$ 23,21;R$ 103,01
5054;19/10/2017 11:31;ENTREGUE;MOIP CC 4x;Desktop;1;R$ 79,90;R$ 0,00;R$ 23,21;R$ 103,11
5052;18/10/2017 23:22;ENTREGUE;MOIP CC 3x;Desktop;2;R$ 175,80;R$ 0,00;R$ 38,23;R$ 214,03
5051;18/10/2017 22:39;ENTREGUE;MOIP CC 6x;Desktop;1;R$ 69,90;R$ 0,00;R$ 13,15;R$ 83,05
5050;18/10/2017 22:00;ENTREGUE;MOIP CC 3x;Desktop;2;R$ 99,80;R$ 0,00;R$ 18,79;R$ 118,59
5049;18/10/2017 15:08;ENTREGUE;MOIP CC 5x;Desktop;3;R$ 169,70;R$ 8,49;R$ 25,72;R$ 186,94
5048;18/10/2017 15:03;ENTREGUE;MOIP CC 2x;Desktop;2;R$ 99,80;R$ 0,00;R$ 25,72;R$ 125,52
5047;18/10/2017 13:10;ENTREGUE;MOIP Boleto;Desktop;1;R$ 39,90;R$ 0,00;R$ 25,72;R$ 65,62
5046;18/10/2017 10:22;ENTREGUE;MOIP CC 1x;Desktop;3;R$ 245,70;R$ 0,00;R$ 38,23;R$ 283,93
5045;18/10/2017 09:50;ENTREGUE;MOIP CC 2x;Desktop;1;R$ 79,90;R$ 0,00;R$ 49,58;R$ 129,48
5042;16/10/2017 17:04;ENTREGUE;MOIP CC 2x;Desktop;3;R$ 129,70;R$ 0,00;R$ 38,23;R$ 167,93
5041;16/10/2017 14:50;ENTREGUE;MOIP Boleto;Desktop;1;R$ 79,90;R$ 0,00;R$ 23,21;R$ 103,11
5040;16/10/2017 09:03;ENTREGUE;MOIP CC 4x;Desktop;3;R$ 169,70;R$ 8,49;R$ 16,92;R$ 178,14
5039;15/10/2017 21:16;ENTREGUE;MOIP Boleto;Desktop;2;R$ 167,80;R$ 0,00;R$ 47,38;R$ 215,18
5038;15/10/2017 16:44;ENTREGUE;MOIP CC 1x;Mobile;2;R$ 137,80;R$ 0,00;R$ 38,23;R$ 176,03
5037;15/10/2017 14:33;ENTREGUE;MOIP CC 2x;Mobile;6;R$ 503,40;R$ 0,00;R$ 28,49;R$ 531,89
5036;15/10/2017 13:51;ENTREGUE;MOIP CC 6x;Mobile;1;R$ 79,90;R$ 0,00;R$ 64,75;R$ 144,65
5035;14/10/2017 21:13;ENTREGUE;MOIP CC 6x;Mobile;1;R$ 79,90;R$ 0,00;R$ 38,23;R$ 118,13
5034;14/10/2017 09:39;ENTREGUE;MOIP CC 3x;Desktop;2;R$ 119,80;R$ 0,00;R$ 24,47;R$ 144,27
5033;13/10/2017 16:32;ENTREGUE;MOIP CC 3x;Desktop;7;R$ 339,30;R$ 0,00;R$ 26,56;R$ 365,86
5032;13/10/2017 15:57;ENTREGUE;MOIP Boleto;Mobile;2;R$ 149,80;R$ 0,00;R$ 38,23;R$ 188,03
5031;13/10/2017 13:02;ENTREGUE;MOIP Boleto;Mobile;1;R$ 39,90;R$ 0,00;R$ 55,84;R$ 95,74
5030;12/10/2017 16:05;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 79,90;R$ 0,00;R$ 38,23;R$ 118,13
5029;12/10/2017 13:21;ENTREGUE;MOIP Boleto;Mobile;3;R$ 109,70;R$ 0,00;R$ 18,79;R$ 128,49
5028;12/10/2017 10:46;ENTREGUE;MOIP CC 2x;Mobile;5;R$ 199,50;R$ 0,00;R$ 24,47;R$ 223,97
5027;11/10/2017 22:26;ENTREGUE;MOIP CC 4x;Mobile;1;R$ 79,90;R$ 0,00;R$ 23,21;R$ 103,11
5025;11/10/2017 10:40;DESPACHADO;MOIP Boleto;Desktop;2;R$ 159,80;R$ 0,00;R$ 10,46;R$ 170,26
5024;10/10/2017 21:35;ENTREGUE;MOIP Boleto;Mobile;1;R$ 39,90;R$ 0,00;R$ 18,79;R$ 58,69
5021;10/10/2017 11:37;ENTREGUE;MOIP Boleto;Desktop;1;R$ 69,90;R$ 0,00;R$ 18,79;R$ 88,69
5019;09/10/2017 15:35;ENTREGUE;MOIP CC 4x;Desktop;1;R$ 79,90;R$ 0,00;R$ 21,00;R$ 100,90
5018;08/10/2017 20:36;ENTREGUE;MOIP CC 3x;Mobile;3;R$ 129,70;R$ 0,00;R$ 21,00;R$ 150,70
5017;08/10/2017 19:13;ENTREGUE;MOIP CC 3x;Mobile;1;R$ 49,90;R$ 0,00;R$ 18,79;R$ 68,69
5015;07/10/2017 16:25;ENTREGUE;MOIP Boleto;Desktop;5;R$ 369,50;R$ 0,00;R$ 0,00;R$ 369,50
5014;07/10/2017 10:58;ENTREGUE;MOIP CC 1x;Mobile;4;R$ 247,60;R$ 0,00;R$ 38,23;R$ 285,83
5013;07/10/2017 10:36;ENTREGUE;MOIP Boleto;Mobile;1;R$ 79,90;R$ 0,00;R$ 23,21;R$ 103,11
5012;06/10/2017 22:34;ENTREGUE;MOIP CC 1x;Mobile;1;R$ 39,90;R$ 0,00;R$ 19,11;R$ 59,01
5010;06/10/2017 12:38;ENTREGUE;MOIP Boleto;Desktop;2;R$ 159,80;R$ 0,00;R$ 30,08;R$ 189,88
5009;06/10/2017 12:20;ENTREGUE;MOIP CC 6x;Desktop;5;R$ 369,50;R$ 0,00;R$ 0,00;R$ 369,50
5008;05/10/2017 19:45;ENTREGUE;MOIP CC 4x;Desktop;1;R$ 79,90;R$ 0,00;R$ 23,21;R$ 103,11
5007;05/10/2017 10:12;ENTREGUE;MOIP Boleto;Desktop;1;R$ 79,90;R$ 0,00;R$ 30,08;R$ 109,98
5002;04/10/2017 13:07;ENTREGUE;MOIP CC 3x;Desktop;4;R$ 333,60;R$ 16,68;R$ 17,23;R$ 334,15
5001;04/10/2017 11:57;ENTREGUE;MOIP CC 1x;Mobile;1;R$ 39,90;R$ 0,00;R$ 16,92;R$ 56,82
5000;04/10/2017 10:39;ENTREGUE;MOIP CC 3x;Desktop;2;R$ 119,80;R$ 0,00;R$ 34,77;R$ 154,57
4999;04/10/2017 06:41;ENTREGUE;MOIP Boleto;Mobile;2;R$ 59,80;R$ 0,00;R$ 42,75;R$ 102,55
4998;03/10/2017 15:40;ATENDIDO;MOIP Boleto;Desktop;3;R$ 89,70;R$ 89,70;R$ 0,00;R$ 0,00
4997;03/10/2017 14:54;ENTREGUE;MOIP Boleto;Desktop;2;R$ 79,80;R$ 0,00;R$ 18,79;R$ 98,59
4996;03/10/2017 11:03;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 79,90;R$ 0,00;R$ 30,08;R$ 109,98
4995;02/10/2017 19:55;ENTREGUE;MOIP CC 2x;Desktop;1;R$ 87,90;R$ 0,00;R$ 21,00;R$ 108,90
4994;30/09/2017 15:40;ENTREGUE;MOIP CC 1x;Mobile;1;R$ 87,90;R$ 0,00;R$ 18,79;R$ 106,69
4992;29/09/2017 22:24;ENTREGUE;MOIP CC 4x;Mobile;1;R$ 79,90;R$ 0,00;R$ 21,00;R$ 100,90
4990;29/09/2017 22:05;ATENDIDO;MOIP CC 6x;Mobile;2;R$ 279,80;R$ 0,00;R$ 0,00;R$ 279,80
4989;29/09/2017 18:39;ENTREGUE;MOIP CC 6x;Mobile;3;R$ 319,70;R$ 0,00;R$ 0,00;R$ 319,70
4988;29/09/2017 16:16;ENTREGUE;MOIP Boleto;Desktop;2;R$ 167,80;R$ 0,00;R$ 23,21;R$ 191,01
4986;28/09/2017 14:49;ENTREGUE;MOIP CC 3x;Desktop;3;R$ 317,70;R$ 0,00;R$ 26,37;R$ 344,07
4982;27/09/2017 23:11;ENTREGUE;MOIP CC 6x;Desktop;2;R$ 239,80;R$ 0,00;R$ 24,47;R$ 264,27
4981;27/09/2017 22:17;ENTREGUE;MOIP Boleto;Mobile;1;R$ 79,90;R$ 0,00;R$ 16,92;R$ 96,82
4979;27/09/2017 19:55;ENTREGUE;MOIP CC 4x;Mobile;3;R$ 89,70;R$ 0,00;R$ 24,47;R$ 114,17
4978;27/09/2017 14:54;ENTREGUE;MOIP CC 1x;Desktop;7;R$ 443,30;R$ 0,00;R$ 22,00;R$ 465,30
4977;27/09/2017 14:39;ENTREGUE;MOIP CC 3x;Desktop;1;R$ 79,90;R$ 0,00;R$ 18,79;R$ 98,69
4976;27/09/2017 14:26;ENTREGUE;MOIP CC 6x;Desktop;2;R$ 119,80;R$ 5,99;R$ 23,21;R$ 137,02
4975;27/09/2017 13:26;ENTREGUE;MOIP Boleto;Desktop;1;R$ 49,90;R$ 0,00;R$ 16,92;R$ 66,82
4973;26/09/2017 18:10;ENTREGUE;MOIP CC 3x;Mobile;2;R$ 175,80;R$ 0,00;R$ 0,00;R$ 175,80
4971;26/09/2017 07:46;ENTREGUE;MOIP CC 6x;Desktop;2;R$ 139,80;R$ 0,00;R$ 29,22;R$ 169,02
4970;25/09/2017 15:21;ENTREGUE;MOIP CC 2x;Mobile;3;R$ 255,70;R$ 0,00;R$ 0,00;R$ 255,70
4969;25/09/2017 15:20;DESPACHADO;MOIP CC 6x;Mobile;2;R$ 279,80;R$ 0,00;R$ 0,00;R$ 279,80
4968;25/09/2017 13:17;ATENDIDO;MOIP CC 2x;Desktop;1;R$ 79,90;R$ 0,00;R$ 0,00;R$ 79,90
4967;25/09/2017 11:44;ENTREGUE;MOIP Boleto;Desktop;2;R$ 175,80;R$ 0,00;R$ 64,75;R$ 240,55
4966;25/09/2017 10:30;ENTREGUE;MOIP Boleto;Desktop;1;R$ 69,90;R$ 0,00;R$ 18,79;R$ 88,69
4965;25/09/2017 09:51;ENTREGUE;MOIP CC 1x;Mobile;1;R$ 69,90;R$ 0,00;R$ 20,82;R$ 90,72
4964;25/09/2017 08:00;ENTREGUE;MOIP Boleto;Desktop;1;R$ 87,90;R$ 4,40;R$ 38,23;R$ 121,74
4962;24/09/2017 19:17;ENTREGUE;MOIP Boleto;Desktop;1;R$ 79,90;R$ 0,00;R$ 24,47;R$ 104,37
4960;24/09/2017 11:39;ENTREGUE;MOIP CC 6x;Desktop;1;R$ 79,90;R$ 0,00;R$ 24,47;R$ 104,37
4959;23/09/2017 14:52;ENTREGUE;MOIP CC 2x;Mobile;1;R$ 79,90;R$ 0,00;R$ 30,08;R$ 109,98
4958;23/09/2017 12:43;ENTREGUE;MOIP Boleto;Mobile;2;R$ 159,80;R$ 0,00;R$ 30,08;R$ 189,88
4957;23/09/2017 12:39;ENTREGUE;MOIP CC 6x;Desktop;1;R$ 199,90;R$ 10,00;R$ 25,72;R$ 215,63
4956;22/09/2017 21:02;ENTREGUE;MOIP CC 2x;Desktop;1;R$ 69,90;R$ 3,50;R$ 38,23;R$ 104,64
4954;22/09/2017 18:25;DESPACHADO;MOIP Boleto;Desktop;4;R$ 129,60;R$ 0,00;R$ 0,00;R$ 129,60
4953;22/09/2017 09:20;ENTREGUE;MOIP CC 6x;Desktop;4;R$ 255,60;R$ 0,00;R$ 0,00;R$ 255,60
4952;21/09/2017 19:23;ATENDIDO;MOIP CC 6x;Mobile;1;R$ 69,90;R$ 0,00;R$ 30,08;R$ 99,98
4951;21/09/2017 19:14;ENTREGUE;MOIP CC 6x;Mobile;1;R$ 69,90;R$ 0,00;R$ 30,08;R$ 99,98
4949;21/09/2017 15:48;DESPACHADO;MOIP CC 2x;Desktop;2;R$ 167,80;R$ 0,00;R$ 10,46;R$ 178,26
4947;21/09/2017 15:13;ENTREGUE;MOIP CC 1x;Desktop;4;R$ 289,60;R$ 0,00;R$ 0,00;R$ 289,60
4946;21/09/2017 06:51;ENTREGUE;MOIP CC 1x;Desktop;2;R$ 99,80;R$ 0,00;R$ 30,08;R$ 129,88
4945;20/09/2017 22:23;ENTREGUE;MOIP Boleto;Desktop;2;R$ 159,80;R$ 7,99;R$ 23,21;R$ 175,02
4940;19/09/2017 18:12;ENTREGUE;MOIP CC 6x;Desktop;1;R$ 39,90;R$ 0,00;R$ 21,00;R$ 60,90
4939;19/09/2017 16:40;ENTREGUE;MOIP Boleto;Desktop;3;R$ 205,70;R$ 0,00;R$ 0,00;R$ 205,70
4938;19/09/2017 14:07;ENTREGUE;MOIP CC 3x;Mobile;2;R$ 157,80;R$ 0,00;R$ 25,72;R$ 183,52
4936;19/09/2017 12:11;ENTREGUE;MOIP Boleto;Desktop;4;R$ 289,60;R$ 14,48;R$ 0,00;R$ 275,12
4932;18/09/2017 23:59;ENTREGUE;MOIP CC 6x;Mobile;4;R$ 217,60;R$ 0,00;R$ 29,22;R$ 246,82
4931;18/09/2017 19:46;ENTREGUE;MOIP CC 2x;Mobile;1;R$ 79,90;R$ 0,00;R$ 18,79;R$ 98,69
4930;17/09/2017 18:59;ENTREGUE;MOIP CC 6x;Desktop;2;R$ 89,80;R$ 0,00;R$ 24,47;R$ 114,27
4928;17/09/2017 11:02;ENTREGUE;MOIP CC 6x;Mobile;3;R$ 217,70;R$ 0,00;R$ 5,96;R$ 223,66
4927;16/09/2017 22:36;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 79,90;R$ 0,00;R$ 49,58;R$ 129,48
4926;16/09/2017 18:26;ENTREGUE;MOIP CC 6x;Desktop;1;R$ 79,90;R$ 4,00;R$ 19,11;R$ 95,02
4925;16/09/2017 11:18;ENTREGUE;MOIP CC 2x;Mobile;1;R$ 35,91;R$ 0,00;R$ 23,21;R$ 59,12
4924;16/09/2017 10:05;ENTREGUE;MOIP CC 6x;Desktop;1;R$ 39,90;R$ 0,00;R$ 38,23;R$ 78,13
4923;16/09/2017 09:46;DESPACHADO;MOIP CC 3x;Mobile;1;R$ 69,90;R$ 0,00;R$ 10,46;R$ 80,36
4922;16/09/2017 05:56;ENTREGUE;MOIP CC 6x;Mobile;2;R$ 259,81;R$ 0,00;R$ 0,00;R$ 259,81
4918;15/09/2017 09:52;ENTREGUE;MOIP CC 6x;Desktop;2;R$ 289,81;R$ 0,00;R$ 0,00;R$ 289,81
4914;14/09/2017 11:33;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 87,90;R$ 4,40;R$ 23,21;R$ 106,72
4913;14/09/2017 00:14;ENTREGUE;MOIP CC 1x;Mobile;4;R$ 315,60;R$ 15,78;R$ 0,00;R$ 299,82
4912;13/09/2017 22:47;ENTREGUE;MOIP CC 2x;Desktop;1;R$ 107,91;R$ 0,00;R$ 18,79;R$ 126,70
4911;13/09/2017 14:59;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 35,91;R$ 0,00;R$ 38,23;R$ 74,14
4910;13/09/2017 12:43;ENTREGUE;MOIP Boleto;Mobile;1;R$ 69,90;R$ 0,00;R$ 23,21;R$ 93,11
4909;13/09/2017 10:58;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 35,91;R$ 1,80;R$ 24,47;R$ 58,58
4908;13/09/2017 08:02;ENTREGUE;MOIP CC 2x;Desktop;1;R$ 69,90;R$ 0,00;R$ 18,79;R$ 88,69
4907;12/09/2017 23:47;ENTREGUE;MOIP CC 6x;Mobile;1;R$ 71,91;R$ 0,00;R$ 23,21;R$ 95,12
4906;12/09/2017 21:37;ENTREGUE;MOIP Boleto;Desktop;1;R$ 71,91;R$ 0,00;R$ 38,23;R$ 110,14
4905;12/09/2017 20:08;ENTREGUE;MOIP CC 6x;Mobile;1;R$ 79,90;R$ 0,00;R$ 23,21;R$ 103,11
4904;12/09/2017 17:04;ENTREGUE;MOIP CC 4x;Desktop;1;R$ 49,90;R$ 2,50;R$ 23,21;R$ 70,62
4903;12/09/2017 16:09;ENTREGUE;MOIP Boleto;Mobile;1;R$ 39,90;R$ 0,00;R$ 29,22;R$ 69,12
4902;12/09/2017 14:43;ENTREGUE;MOIP CC 6x;Desktop;1;R$ 71,91;R$ 0,00;R$ 21,00;R$ 92,91
4901;12/09/2017 11:32;ENTREGUE;MOIP Boleto;Desktop;1;R$ 35,91;R$ 0,00;R$ 16,92;R$ 52,83
4899;11/09/2017 20:29;ENTREGUE;MOIP CC 5x;Desktop;2;R$ 167,80;R$ 8,39;R$ 30,08;R$ 189,49
4898;11/09/2017 18:07;ENTREGUE;MOIP CC 6x;Desktop;4;R$ 281,61;R$ 0,00;R$ 75,53;R$ 357,14
4897;11/09/2017 16:09;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 79,90;R$ 0,00;R$ 20,82;R$ 100,72
4896;10/09/2017 19:57;ENTREGUE;MOIP CC 2x;Mobile;1;R$ 79,90;R$ 0,00;R$ 23,21;R$ 103,11
4895;10/09/2017 19:08;ENTREGUE;MOIP CC 3x;Desktop;1;R$ 69,90;R$ 0,00;R$ 38,23;R$ 108,13
4894;10/09/2017 14:09;ENTREGUE;MOIP Boleto;Mobile;2;R$ 139,80;R$ 0,00;R$ 23,21;R$ 163,01
4893;10/09/2017 08:11;ENTREGUE;MOIP CC 2x;Mobile;2;R$ 121,81;R$ 0,00;R$ 21,00;R$ 142,81
4892;08/09/2017 22:27;ENTREGUE;MOIP Boleto;Desktop;2;R$ 69,80;R$ 0,00;R$ 18,79;R$ 88,59
4891;08/09/2017 22:03;ENTREGUE;MOIP Boleto;Mobile;2;R$ 175,80;R$ 0,00;R$ 19,11;R$ 194,91
4890;08/09/2017 12:18;ENTREGUE;MOIP CC 3x;Desktop;5;R$ 447,52;R$ 0,00;R$ 26,37;R$ 473,89
4889;07/09/2017 18:08;ENTREGUE;MOIP CC 6x;Desktop;3;R$ 119,70;R$ 0,00;R$ 38,23;R$ 157,93
4888;07/09/2017 16:39;ENTREGUE;MOIP CC 3x;Desktop;1;R$ 79,90;R$ 0,00;R$ 18,79;R$ 98,69
4886;07/09/2017 12:30;ENTREGUE;MOIP Boleto;Desktop;2;R$ 89,80;R$ 0,00;R$ 34,77;R$ 124,57
4884;06/09/2017 10:22;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 107,91;R$ 0,00;R$ 18,79;R$ 126,70
4883;06/09/2017 09:44;APROVADO CRÉDITO;MOIP Boleto;Desktop;1;R$ 69,90;R$ 69,90;R$ 0,00;R$ 0,00
4882;05/09/2017 14:38;ENTREGUE;MOIP CC 4x;Desktop;2;R$ 159,80;R$ 0,00;R$ 27,90;R$ 187,70
4881;05/09/2017 07:16;ENTREGUE;MOIP CC 1x;Desktop;2;R$ 123,81;R$ 0,00;R$ 26,99;R$ 150,80
4880;04/09/2017 22:40;ENTREGUE;MOIP CC 1x;Mobile;1;R$ 87,90;R$ 0,00;R$ 49,58;R$ 137,48
4879;04/09/2017 16:23;ENTREGUE;MOIP Boleto;Desktop;1;R$ 39,90;R$ 0,00;R$ 38,23;R$ 78,13
4878;03/09/2017 17:02;APROVADO CRÉDITO;MOIP Boleto;Mobile;3;R$ 219,70;R$ 0,00;R$ 23,21;R$ 242,91
4877;03/09/2017 16:25;ENTREGUE;MOIP CC 3x;Mobile;1;R$ 69,90;R$ 0,00;R$ 23,21;R$ 93,11
4876;03/09/2017 11:56;ENTREGUE;MOIP CC 2x;Desktop;1;R$ 79,90;R$ 0,00;R$ 55,84;R$ 135,74
4875;02/09/2017 14:27;ENTREGUE;MOIP CC 4x;Desktop;1;R$ 71,91;R$ 0,00;R$ 49,58;R$ 121,49
4874;02/09/2017 10:02;ENTREGUE;MOIP CC 5x;Desktop;1;R$ 79,90;R$ 0,00;R$ 13,15;R$ 93,05
4872;02/09/2017 00:04;ENTREGUE;MOIP Boleto;Desktop;2;R$ 75,81;R$ 3,79;R$ 30,08;R$ 102,10
4871;01/09/2017 13:04;ENTREGUE;MOIP Boleto;Desktop;2;R$ 167,80;R$ 8,39;R$ 23,21;R$ 182,62
4870;01/09/2017 10:28;ENTREGUE;MOIP CC 2x;Mobile;4;R$ 275,60;R$ 0,00;R$ 0,00;R$ 275,60
4869;31/08/2017 23:17;ENTREGUE;MOIP CC 6x;Mobile;2;R$ 89,80;R$ 0,00;R$ 23,21;R$ 113,01
4867;31/08/2017 17:56;ENTREGUE;MOIP CC 6x;Desktop;2;R$ 105,81;R$ 0,00;R$ 24,47;R$ 130,28
4864;30/08/2017 11:25;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 35,91;R$ 0,00;R$ 16,33;R$ 52,24
4863;30/08/2017 05:34;ENTREGUE;MOIP Boleto;Desktop;1;R$ 69,90;R$ 0,00;R$ 18,79;R$ 88,69
4862;29/08/2017 21:19;ENTREGUE;MOIP Boleto;Mobile;1;R$ 71,91;R$ 0,00;R$ 16,92;R$ 88,83
4861;29/08/2017 20:21;ENTREGUE;MOIP Boleto;Desktop;1;R$ 87,90;R$ 4,40;R$ 24,47;R$ 107,98
4860;29/08/2017 15:12;ENTREGUE;MOIP CC 3x;Mobile;2;R$ 69,80;R$ 0,00;R$ 23,21;R$ 93,01
4859;29/08/2017 10:03;ENTREGUE;MOIP Boleto;Desktop;3;R$ 179,70;R$ 0,00;R$ 24,47;R$ 204,17
4858;29/08/2017 00:11;ENTREGUE;MOIP Boleto;Desktop;1;R$ 179,91;R$ 0,00;R$ 21,00;R$ 200,91
4856;28/08/2017 10:22;ENTREGUE;MOIP CC 3x;Desktop;3;R$ 197,70;R$ 0,00;R$ 24,47;R$ 222,17
4855;28/08/2017 08:47;ENTREGUE;MOIP CC 2x;Desktop;1;R$ 87,90;R$ 0,00;R$ 18,79;R$ 106,69
4854;28/08/2017 08:35;ENTREGUE;MOIP Boleto;Desktop;1;R$ 87,90;R$ 0,00;R$ 18,79;R$ 106,69
4853;27/08/2017 19:13;ENTREGUE;MOIP CC 6x;Desktop;1;R$ 79,90;R$ 0,00;R$ 20,82;R$ 100,72
4851;27/08/2017 14:44;ENTREGUE;MOIP CC 1x;Mobile;1;R$ 79,90;R$ 0,00;R$ 21,00;R$ 100,90
4850;27/08/2017 13:29;ENTREGUE;MOIP CC 6x;Desktop;1;R$ 119,90;R$ 0,00;R$ 23,21;R$ 143,11
4849;26/08/2017 00:36;ENTREGUE;MOIP CC 2x;Mobile;4;R$ 278,81;R$ 0,00;R$ 0,00;R$ 278,81
4848;26/08/2017 00:16;ENTREGUE;MOIP CC 3x;Mobile;1;R$ 79,90;R$ 0,00;R$ 21,00;R$ 100,90
4847;25/08/2017 14:12;ENTREGUE;MOIP Boleto;Desktop;1;R$ 79,11;R$ 79,11;R$ 21,00;R$ 21,00
4846;25/08/2017 12:33;ENTREGUE;MOIP CC 1x;Mobile;1;R$ 49,90;R$ 0,00;R$ 38,23;R$ 88,13
4844;25/08/2017 10:02;ENTREGUE;MOIP Boleto;Desktop;4;R$ 159,60;R$ 0,00;R$ 21,00;R$ 180,60
4843;25/08/2017 07:44;ENTREGUE;MOIP CC 2x;Mobile;3;R$ 109,70;R$ 0,00;R$ 16,33;R$ 126,03
4842;25/08/2017 07:10;ENTREGUE;MOIP Boleto;Mobile;3;R$ 199,70;R$ 0,00;R$ 30,08;R$ 229,78
4841;24/08/2017 23:31;ENTREGUE;MOIP CC 2x;Desktop;1;R$ 39,90;R$ 0,00;R$ 23,21;R$ 63,11
4840;24/08/2017 21:18;ENTREGUE;MOIP CC 1x;Desktop;2;R$ 175,80;R$ 0,00;R$ 21,00;R$ 196,80
4839;24/08/2017 08:59;ENTREGUE;MOIP Boleto;Desktop;1;R$ 69,90;R$ 0,00;R$ 38,23;R$ 108,13
4837;23/08/2017 00:06;ENTREGUE;MOIP CC 1x;Mobile;1;R$ 79,90;R$ 0,00;R$ 30,08;R$ 109,98
4836;22/08/2017 18:07;ENTREGUE;MOIP CC 6x;Mobile;2;R$ 59,80;R$ 0,00;R$ 18,79;R$ 78,59
4835;22/08/2017 18:01;ENTREGUE;MOIP CC 1x;Desktop;3;R$ 89,70;R$ 0,00;R$ 18,79;R$ 108,49
4834;21/08/2017 16:08;ENTREGUE;MOIP Boleto;Desktop;2;R$ 159,80;R$ 0,00;R$ 38,23;R$ 198,03
4833;21/08/2017 11:41;ENTREGUE;MOIP CC 1x;Desktop;2;R$ 56,81;R$ 0,00;R$ 18,79;R$ 75,60
4832;21/08/2017 11:34;ENTREGUE;MOIP CC 6x;Desktop;2;R$ 132,81;R$ 0,00;R$ 23,21;R$ 156,02
4831;21/08/2017 07:22;ENTREGUE;MOIP CC 6x;Desktop;1;R$ 79,11;R$ 0,00;R$ 13,15;R$ 92,26
4830;20/08/2017 22:52;ENTREGUE;MOIP CC 2x;Desktop;4;R$ 181,62;R$ 0,00;R$ 30,08;R$ 211,70
4829;20/08/2017 22:40;ENTREGUE;MOIP CC 2x;Mobile;1;R$ 69,90;R$ 0,00;R$ 23,21;R$ 93,11
4828;20/08/2017 19:22;ENTREGUE;MOIP CC 2x;Desktop;2;R$ 142,02;R$ 0,00;R$ 18,79;R$ 160,81
4826;20/08/2017 16:16;ENTREGUE;MOIP CC 6x;Mobile;1;R$ 79,90;R$ 0,00;R$ 23,21;R$ 103,11
4825;20/08/2017 13:53;ENTREGUE;MOIP CC 2x;Mobile;8;R$ 545,20;R$ 0,00;R$ 80,39;R$ 625,59
4824;20/08/2017 11:17;ENTREGUE;MOIP CC 6x;Mobile;1;R$ 79,90;R$ 0,00;R$ 13,15;R$ 93,05
